,TransactionCount,Recency,AverageAmount,Age,TotalAmount,Cluster
45675,1,127,480.0,38,480.0,0
45676,1,53,295.0,30,295.0,0
45677,1,85,448.92,34,448.92,0
45678,1,206,599.0,32,599.0,1
45679,1,129,778.3,41,778.3,1
45680,1,299,114.0,33,114.0,0
45681,1,123,100.0,27,100.0,2
45682,1,54,1000.0,35,1000.0,1
45683,1,97,100.0,35,100.0,0
45684,1,177,388.0,34,388.0,0
45685,1,24,27.0,34,27.0,0
45686,1,23,105.0,25,105.0,2
45687,1,133,42.0,23,42.0,2
45688,1,298,155.0,25,155.0,2
45689,1,298,50.0,24,50.0,2
45690,1,141,495.0,28,495.0,1
45691,1,114,500.0,34,500.0,0
45692,1,115,260.0,21,260.0,2
45693,1,109,240.0,25,240.0,2
45694,1,131,750.0,32,750.0,1
45695,1,176,199.0,27,199.0,2
45696,1,176,250.0,33,250.0,0
45697,1,115,109.0,26,109.0,2
45698,1,127,700.0,26,700.0,1
45699,1,133,549.0,30,549.0,1
45700,1,54,30.0,28,30.0,2
45701,1,53,141.0,25,141.0,2
45702,1,299,437.0,23,437.0,2
45703,1,109,268.0,30,268.0,0
45704,1,299,261.0,26,261.0,2
45705,1,359,180.0,26,180.0,2
45706,1,84,30.0,33,30.0,0
45707,1,96,250.0,31,250.0,0
45708,1,84,69.0,37,69.0,0
45709,1,358,970.0,31,970.0,1
45710,1,358,0.0,27,0.0,2
45711,1,129,923.0,32,923.0,1
45712,1,129,57.0,30,57.0,2
45713,1,298,635.0,36,635.0,1
45714,1,133,549.0,26,549.0,1
45715,1,177,150.0,32,150.0,0
45716,1,140,25.0,25,25.0,2
45717,1,176,706.0,24,706.0,1
45718,1,207,239.0,22,239.0,2
45719,1,108,50.0,24,50.0,2
45720,1,53,254.0,24,254.0,2
45721,1,115,629.0,26,629.0,1
45722,1,53,235.0,28,235.0,2
45723,1,109,295.0,27,295.0,2
45724,1,84,622.0,35,622.0,1
45725,1,110,60.0,28,60.0,2
45726,1,359,805.0,26,805.0,1
45727,1,136,100.0,25,100.0,2
45728,1,206,120.0,42,120.0,0
45729,1,136,926.0,38,926.0,1
45730,1,85,96.0,20,96.0,2
45731,1,299,1000.0,25,1000.0,1
45732,1,127,200.0,27,200.0,2
45733,1,84,28.0,28,28.0,2
45734,1,298,50.0,31,50.0,0
45735,1,54,40.0,25,40.0,2
45736,1,125,342.0,39,342.0,0
45737,1,132,115.0,25,115.0,2
45738,1,127,300.0,25,300.0,2
45739,1,93,350.0,28,350.0,2
45740,1,359,50.0,24,50.0,2
45741,1,136,999.0,26,999.0,1
45742,1,101,320.0,25,320.0,2
45743,1,130,57.0,27,57.0,2
45744,1,268,500.0,23,500.0,1
45745,1,53,666.0,22,666.0,1
45746,1,114,50.0,27,50.0,2
45747,1,84,3.0,39,3.0,0
45748,1,109,410.0,26,410.0,2
45749,1,108,500.0,26,500.0,1
45750,1,207,148.0,25,148.0,2
45751,1,140,56.0,22,56.0,2
45752,1,133,198.0,28,198.0,2
45753,1,115,50.0,28,50.0,2
45754,1,129,60.0,29,60.0,2
45755,1,140,120.0,30,120.0,2
45756,1,139,379.0,32,379.0,0
45757,1,97,299.0,40,299.0,0
45758,1,72,10.0,25,10.0,2
45759,1,138,604.0,24,604.0,1
45760,1,145,624.0,35,624.0,1
45761,1,177,200.0,33,200.0,0
45762,1,134,700.0,38,700.0,1
45763,1,146,147.0,30,147.0,2
45764,1,238,362.0,40,362.0,0
45765,1,23,17.0,31,17.0,2
45766,1,177,46.0,29,46.0,2
45767,1,177,110.0,28,110.0,2
45768,1,85,175.0,26,175.0,2
45769,1,138,345.0,34,345.0,0
45770,1,109,300.0,33,300.0,0
45771,1,298,504.3,23,504.3,1
45772,1,359,162.0,28,162.0,2
45773,1,132,120.0,31,120.0,0
45774,1,145,500.0,28,500.0,1
45775,1,24,264.0,26,264.0,2
45776,1,129,316.52,35,316.52,0
45777,1,145,90.0,30,90.0,2
45778,1,127,25.0,27,25.0,2
45779,1,128,37.0,23,37.0,2
45780,1,206,304.0,21,304.0,2
45781,1,176,429.0,24,429.0,2
45782,1,54,492.0,21,492.0,1
45783,1,238,995.0,25,995.0,1
45784,1,134,39.0,22,39.0,2
45785,1,358,275.0,29,275.0,2
45786,1,268,507.5,22,507.5,1
45787,1,237,147.0,38,147.0,0
45788,1,54,230.0,33,230.0,0
45789,1,114,150.0,30,150.0,2
45790,1,109,195.0,27,195.0,2
45791,1,146,413.68,32,413.68,0
45792,1,327,765.0,29,765.0,1
45793,1,136,130.0,35,130.0,0
45794,1,98,180.0,42,180.0,0
45795,1,267,200.0,29,200.0,2
45796,1,126,142.0,41,142.0,0
45797,1,84,5.0,29,5.0,2
45798,1,108,400.0,22,400.0,2
45799,1,135,486.0,21,486.0,1
45800,1,108,500.0,30,500.0,1
45801,1,105,245.0,28,245.0,2
45802,1,124,214.0,29,214.0,2
45803,1,237,599.0,29,599.0,1
45804,1,100,47.0,24,47.0,2
45805,1,146,651.0,31,651.0,1
45806,1,137,299.0,31,299.0,0
45807,1,129,115.0,26,115.0,2
45808,1,131,100.0,31,100.0,0
45809,1,238,500.0,22,500.0,1
45810,1,140,70.0,28,70.0,2
45811,1,328,604.0,34,604.0,1
45812,1,138,30.0,24,30.0,2
45813,1,105,183.0,31,183.0,0
45814,1,134,202.5,31,202.5,0
45815,1,84,235.0,21,235.0,2
45816,1,136,160.0,27,160.0,2
45817,1,177,179.0,34,179.0,0
45818,1,110,1000.0,33,1000.0,1
45819,1,126,904.0,27,904.0,1
45820,1,207,100.0,41,100.0,0
45821,1,237,956.0,34,956.0,1
45822,1,24,500.0,26,500.0,1
45823,1,115,55.0,26,55.0,2
45824,1,53,410.0,28,410.0,2
45825,1,123,700.0,32,700.0,1
45826,1,110,244.0,26,244.0,2
45827,1,128,50.0,23,50.0,2
45828,1,97,367.0,30,367.0,0
45829,1,138,161.47,35,161.47,0
45830,1,130,50.0,36,50.0,0
45831,1,176,500.0,26,500.0,1
45832,1,359,77.0,23,77.0,2
45833,1,141,431.0,29,431.0,1
45834,1,53,626.4,22,626.4,1
45835,1,127,115.0,29,115.0,2
45836,1,238,72.0,29,72.0,2
45837,1,268,335.0,41,335.0,0
45838,1,140,430.0,36,430.0,0
45839,1,110,621.0,25,621.0,1
45840,1,125,300.0,26,300.0,2
45841,1,207,440.0,34,440.0,0
45842,1,299,180.0,26,180.0,2
45843,1,207,900.0,28,900.0,1
45844,1,127,45.0,31,45.0,2
45845,1,125,30.0,28,30.0,2
45846,1,131,690.0,29,690.0,1
45847,1,206,100.0,24,100.0,2
45848,1,176,55.0,24,55.0,2
45849,1,359,268.87,32,268.87,0
45850,1,98,310.0,39,310.0,0
45851,1,53,549.0,25,549.0,1
45852,1,298,930.0,27,930.0,1
45853,1,328,500.0,29,500.0,1
45854,1,115,1000.0,25,1000.0,1
45855,1,237,500.0,32,500.0,1
45856,1,207,100.0,22,100.0,2
45857,1,176,360.0,30,360.0,0
45858,1,85,275.0,27,275.0,2
45859,1,327,52.0,24,52.0,2
45860,1,115,200.0,27,200.0,2
45861,1,114,165.0,36,165.0,0
45862,1,137,76.54,22,76.54,2
45863,1,130,270.0,37,270.0,0
45864,1,131,100.0,36,100.0,0
45865,1,298,500.0,32,500.0,1
45866,1,141,235.0,34,235.0,0
45867,1,125,790.0,37,790.0,1
45868,1,328,606.0,21,606.0,1
45869,1,124,50.0,28,50.0,2
45870,1,298,320.0,40,320.0,0
45871,1,123,50.0,25,50.0,2
45872,1,24,296.0,30,296.0,0
45873,1,207,699.0,36,699.0,1
45874,1,145,100.0,25,100.0,2
45875,1,131,220.0,26,220.0,2
45876,1,96,600.0,29,600.0,1
45877,1,176,862.8,27,862.8,1
45878,1,267,380.0,28,380.0,2
45879,1,109,483.13,30,483.13,1
45880,1,84,267.6,22,267.6,2
45881,1,105,253.0,29,253.0,2
45882,1,298,50.0,29,50.0,2
45883,1,129,999.0,34,999.0,1
45884,1,298,116.06,28,116.06,2
45885,1,145,773.0,26,773.0,1
45886,1,299,815.0,25,815.0,1
45887,1,207,25.0,25,25.0,2
45888,1,124,99.0,34,99.0,0
45889,1,53,52.0,28,52.0,2
45890,1,238,40.0,35,40.0,0
45891,1,72,100.0,37,100.0,0
45892,1,136,399.0,28,399.0,2
45893,1,115,525.0,39,525.0,0
45894,1,139,400.0,40,400.0,0
45895,1,139,217.0,30,217.0,0
45896,1,237,195.0,31,195.0,0
45897,1,207,40.0,26,40.0,2
45898,1,135,211.0,29,211.0,2
45899,1,146,504.31,29,504.31,1
45900,1,128,173.0,19,173.0,2
45901,1,125,11.0,26,11.0,2
45902,1,53,663.0,41,663.0,1
45903,1,268,294.0,32,294.0,0
45904,1,131,690.0,35,690.0,1
45905,1,207,2.0,26,2.0,2
45906,1,109,1000.0,23,1000.0,1
45907,1,23,4.7,30,4.7,2
45908,1,109,150.0,36,150.0,0
45909,1,108,255.0,28,255.0,2
45910,1,134,100.0,29,100.0,2
45911,1,207,180.0,38,180.0,0
45912,1,136,90.0,24,90.0,2
45913,1,327,100.0,27,100.0,2
45914,1,23,66.0,27,66.0,2
45915,1,126,47.0,25,47.0,2
45916,1,268,90.0,30,90.0,2
45917,1,207,450.0,27,450.0,1
45918,1,268,300.0,36,300.0,0
45919,1,85,300.0,30,300.0,0
45920,1,359,67.0,27,67.0,2
45921,1,97,135.0,25,135.0,2
45922,1,131,943.0,42,943.0,1
45923,1,268,790.0,40,790.0,1
45924,1,126,199.0,29,199.0,2
45925,1,114,123.0,30,123.0,2
45926,1,237,239.0,25,239.0,2
45927,1,114,20.0,20,20.0,2
45928,1,268,524.5,27,524.5,1
45929,1,139,28.0,31,28.0,2
45930,1,298,300.0,31,300.0,0
45931,1,97,397.0,27,397.0,2
45932,1,130,257.5,30,257.5,0
45933,1,267,74.0,36,74.0,0
45934,1,54,52.0,25,52.0,2
45935,1,23,250.0,24,250.0,2
45936,1,358,50.0,27,50.0,2
45937,1,132,147.0,28,147.0,2
45938,1,115,160.0,21,160.0,2
45939,1,85,239.0,22,239.0,2
45940,1,93,896.0,25,896.0,1
45941,1,130,345.0,20,345.0,2
45942,1,177,98.0,26,98.0,2
45943,1,267,124.0,27,124.0,2
45944,1,114,736.0,27,736.0,1
45945,1,177,180.0,26,180.0,2
45946,1,124,200.0,25,200.0,2
45947,1,24,260.0,31,260.0,0
45948,1,237,88.0,29,88.0,2
45949,1,141,249.0,28,249.0,2
45950,1,134,120.0,30,120.0,2
45951,1,97,70.0,28,70.0,2
45952,1,124,70.73,27,70.73,2
45953,1,132,110.0,25,110.0,2
45954,1,146,297.0,30,297.0,0
45955,1,110,860.0,28,860.0,1
45956,1,115,107.0,28,107.0,2
45957,1,115,593.0,31,593.0,1
45958,1,54,400.0,24,400.0,2
45959,1,85,50.0,23,50.0,2
45960,1,97,60.0,32,60.0,0
45961,1,207,56.0,26,56.0,2
45962,1,84,28.0,21,28.0,2
45963,1,138,115.0,31,115.0,0
45964,1,115,310.0,39,310.0,0
45965,2,207,357.5,24,715.0,1
45966,1,238,390.0,29,390.0,0
45967,1,238,183.44,31,183.44,0
45968,1,85,324.0,42,324.0,0
45969,1,206,14.0,27,14.0,2
45970,1,126,220.0,27,220.0,2
45971,1,137,1.0,27,1.0,2
45972,1,237,500.0,23,500.0,1
45973,1,54,242.74,24,242.74,2
45974,1,327,150.0,34,150.0,0
45975,1,135,854.0,27,854.0,1
45976,1,146,1000.0,41,1000.0,1
45977,1,108,129.81,33,129.81,0
45978,1,136,147.0,28,147.0,2
45979,1,85,20.0,33,20.0,0
45980,1,125,72.0,29,72.0,2
45981,1,114,265.0,26,265.0,2
45982,1,53,50.0,28,50.0,2
45983,1,123,179.0,37,179.0,0
45984,1,125,36.0,23,36.0,2
45985,1,109,50.0,25,50.0,2
45986,1,207,100.0,28,100.0,2
45987,1,127,638.0,25,638.0,1
45988,1,358,193.0,27,193.0,2
45989,1,328,716.0,29,716.0,1
45990,1,124,216.0,37,216.0,0
45991,1,177,660.0,30,660.0,1
45992,1,132,500.0,37,500.0,0
45993,1,141,514.92,25,514.92,1
45994,1,137,50.0,28,50.0,2
45995,1,237,100.0,25,100.0,2
45996,1,136,215.0,30,215.0,2
45997,1,115,179.0,29,179.0,2
45998,1,53,18.0,25,18.0,2
45999,2,135,283.58,26,567.16,1
46000,1,140,54.0,30,54.0,2
46001,1,53,199.0,23,199.0,2
46002,1,146,220.0,30,220.0,0
46003,1,328,350.0,33,350.0,0
46004,1,84,50.0,24,50.0,2
46005,1,140,1000.0,22,1000.0,1
46006,1,177,500.0,32,500.0,1
46007,1,136,10.0,32,10.0,0
46008,1,23,800.0,30,800.0,1
46009,1,110,300.0,27,300.0,2
46010,1,141,100.0,26,100.0,2
46011,1,110,75.0,23,75.0,2
46012,1,267,195.0,34,195.0,0
46013,1,358,50.0,31,50.0,0
46014,1,84,200.0,27,200.0,2
46015,1,299,200.0,27,200.0,2
46016,1,206,398.0,27,398.0,2
46017,1,108,50.0,23,50.0,2
46018,1,146,75.0,37,75.0,0
46019,1,238,85.0,30,85.0,2
46020,1,109,180.0,25,180.0,2
46021,1,358,60.0,24,60.0,2
46022,1,138,129.0,24,129.0,2
46023,1,85,127.0,23,127.0,2
46024,1,141,38.0,21,38.0,2
46025,1,138,100.0,20,100.0,2
46026,1,177,117.9,38,117.9,0
46027,1,53,500.0,32,500.0,1
46028,1,138,100.0,35,100.0,0
46029,1,125,36.0,24,36.0,2
46030,1,109,50.0,25,50.0,2
46031,1,133,30.0,28,30.0,2
46032,1,132,190.0,25,190.0,2
46033,1,133,200.0,37,200.0,0
46034,1,105,177.0,29,177.0,2
46035,1,136,20.0,28,20.0,2
46036,1,134,312.65,25,312.65,2
46037,1,127,355.0,24,355.0,2
46038,1,108,121.0,21,121.0,2
46039,1,146,551.0,22,551.0,1
46040,1,145,500.0,29,500.0,1
46041,1,125,975.0,25,975.0,1
46042,1,139,565.0,41,565.0,0
46043,1,139,700.0,29,700.0,1
46044,1,115,1000.0,29,1000.0,1
46045,1,358,500.0,25,500.0,1
46046,1,138,130.0,32,130.0,0
46047,1,206,29.0,29,29.0,2
46048,1,105,180.0,26,180.0,2
46049,1,54,500.0,31,500.0,1
46050,1,359,165.0,27,165.0,2
46051,1,298,91.0,29,91.0,2
46052,1,133,349.0,30,349.0,0
46053,1,328,458.63,28,458.63,1
46054,1,207,150.0,27,150.0,2
46055,1,140,198.0,27,198.0,2
46056,1,359,52.0,26,52.0,2
46057,1,114,319.0,31,319.0,0
46058,1,130,192.8,24,192.8,2
46059,1,145,10.78,30,10.78,2
46060,1,53,50.0,35,50.0,0
46061,1,327,10.0,23,10.0,2
46062,1,238,100.0,31,100.0,0
46063,1,110,100.0,36,100.0,0
46064,1,129,305.71,28,305.71,2
46065,1,328,259.0,26,259.0,2
46066,1,139,50.0,25,50.0,2
46067,1,207,200.0,36,200.0,0
46068,1,108,30.0,26,30.0,2
46069,1,109,695.0,25,695.0,1
46070,1,358,845.0,27,845.0,1
46071,1,238,399.0,28,399.0,2
46072,1,133,187.0,25,187.0,2
46073,1,139,809.0,30,809.0,1
46074,1,128,100.0,30,100.0,2
46075,1,237,175.0,33,175.0,0
46076,1,359,28.0,26,28.0,2
46077,1,129,20.0,25,20.0,2
46078,1,110,1000.0,31,1000.0,1
46079,1,358,352.3,29,352.3,0
46080,1,24,800.0,35,800.0,1
46081,1,115,898.02,35,898.02,1
46082,1,54,500.0,32,500.0,1
46083,1,108,300.0,38,300.0,0
46084,1,238,152.0,25,152.0,2
46085,1,128,30.0,34,30.0,0
46086,1,125,100.87,24,100.87,2
46087,1,145,500.0,27,500.0,1
46088,1,84,606.9,31,606.9,1
46089,1,138,23.0,36,23.0,0
46090,1,109,744.0,24,744.0,1
46091,1,132,200.0,35,200.0,0
46092,1,299,400.0,29,400.0,0
46093,1,53,160.0,24,160.0,2
46094,1,97,251.0,25,251.0,2
46095,1,299,35.0,24,35.0,2
46096,1,110,514.0,28,514.0,1
46097,1,268,752.0,28,752.0,1
46098,1,177,199.0,29,199.0,2
46099,1,146,11.0,24,11.0,2
46100,1,85,265.0,27,265.0,2
46101,1,139,449.0,37,449.0,0
46102,1,23,20.0,25,20.0,2
46103,1,237,480.0,25,480.0,1
46104,1,115,249.0,23,249.0,2
46105,1,124,908.25,30,908.25,1
46106,1,98,50.0,28,50.0,2
46107,1,328,300.0,32,300.0,0
46108,1,145,100.0,27,100.0,2
46109,1,53,124.0,29,124.0,2
46110,1,176,115.0,26,115.0,2
46111,1,135,100.0,32,100.0,0
46112,1,125,200.0,36,200.0,0
46113,1,127,813.0,22,813.0,1
46114,1,125,145.75,36,145.75,0
46115,1,134,12.0,26,12.0,2
46116,1,126,278.51,32,278.51,0
46117,1,115,1000.0,40,1000.0,1
46118,1,54,100.0,26,100.0,2
46119,1,130,500.0,28,500.0,1
46120,1,327,468.0,41,468.0,0
46121,1,54,931.0,37,931.0,1
46122,1,207,149.0,34,149.0,0
46123,1,238,135.0,26,135.0,2
46124,1,137,100.0,26,100.0,2
46125,1,130,1000.0,29,1000.0,1
46126,1,267,251.87,32,251.87,0
46127,1,84,200.0,27,200.0,2
46128,1,128,195.0,23,195.0,2
46129,1,110,207.0,22,207.0,2
46130,1,327,208.51,22,208.51,2
46131,1,177,50.0,32,50.0,0
46132,1,23,10.0,29,10.0,2
46133,1,359,500.0,26,500.0,1
46134,1,146,50.0,23,50.0,2
46135,1,53,1000.0,38,1000.0,1
46136,1,136,100.0,28,100.0,2
46137,1,207,125.0,26,125.0,2
46138,1,114,375.0,26,375.0,2
46139,1,139,600.0,34,600.0,1
46140,1,96,50.0,23,50.0,2
46141,1,177,199.0,31,199.0,0
46142,1,115,253.0,36,253.0,0
46143,1,207,390.0,30,390.0,0
46144,1,24,10.0,24,10.0,2
46145,1,237,100.0,29,100.0,2
46146,1,328,33.0,23,33.0,2
46147,1,134,500.0,32,500.0,1
46148,1,327,340.0,34,340.0,0
46149,1,359,315.51,32,315.51,0
46150,1,299,292.0,32,292.0,0
46151,1,359,200.0,28,200.0,2
46152,1,298,438.16,25,438.16,1
46153,1,109,9.0,25,9.0,2
46154,1,54,190.0,31,190.0,0
46155,1,127,35.0,27,35.0,2
46156,1,96,800.0,32,800.0,1
46157,1,238,160.0,40,160.0,0
46158,1,130,220.0,24,220.0,2
46159,1,110,539.0,25,539.0,1
46160,1,146,700.0,24,700.0,1
46161,1,85,100.0,29,100.0,2
46162,1,138,150.0,25,150.0,2
46163,1,145,300.0,35,300.0,0
46164,1,267,50.0,25,50.0,2
46165,1,131,50.0,24,50.0,2
46166,1,237,200.0,27,200.0,2
46167,1,132,117.28,24,117.28,2
46168,1,130,326.0,24,326.0,2
46169,1,124,375.0,28,375.0,2
46170,1,131,360.0,30,360.0,0
46171,1,238,292.0,42,292.0,0
46172,1,130,101.0,32,101.0,0
46173,1,359,155.0,26,155.0,2
46174,1,114,50.0,25,50.0,2
46175,1,145,255.0,35,255.0,0
46176,1,298,880.0,22,880.0,1
46177,1,206,30.0,26,30.0,2
46178,1,133,170.0,25,170.0,2
46179,1,134,50.0,28,50.0,2
46180,1,134,173.0,42,173.0,0
46181,1,123,262.0,28,262.0,2
46182,1,238,155.0,30,155.0,2
46183,1,54,500.0,30,500.0,1
46184,1,126,10.0,26,10.0,2
46185,1,138,842.0,40,842.0,1
46186,1,23,100.0,27,100.0,2
46187,1,299,208.59,29,208.59,2
46188,1,85,100.0,21,100.0,2
46189,1,207,39.0,25,39.0,2
46190,1,123,100.0,19,100.0,2
46191,1,140,60.0,26,60.0,2
46192,1,140,105.0,24,105.0,2
46193,1,97,600.65,27,600.65,1
46194,1,115,500.0,29,500.0,1
46195,1,126,384.0,40,384.0,0
46196,1,267,222.0,24,222.0,2
46197,1,24,73.0,21,73.0,2
46198,1,85,55.0,22,55.0,2
46199,1,176,294.52,23,294.52,2
46200,1,140,200.0,26,200.0,2
46201,1,133,304.0,30,304.0,0
46202,1,128,350.0,34,350.0,0
46203,1,128,620.0,30,620.0,1
46204,1,108,50.0,26,50.0,2
46205,1,132,143.0,24,143.0,2
46206,1,133,159.0,27,159.0,2
46207,1,131,200.0,42,200.0,0
46208,1,108,100.0,26,100.0,2
46209,1,128,1000.0,33,1000.0,1
46210,1,53,358.0,39,358.0,0
46211,1,128,635.0,37,635.0,1
46212,1,139,315.0,26,315.0,2
46213,1,207,440.0,32,440.0,0
46214,1,237,150.0,26,150.0,2
46215,1,146,240.0,32,240.0,0
46216,1,328,99.0,29,99.0,2
46217,1,54,30.0,23,30.0,2
46218,1,23,700.0,38,700.0,1
46219,1,359,100.0,31,100.0,0
46220,1,130,45.0,22,45.0,2
46221,1,268,951.5,23,951.5,1
46222,1,177,1000.0,27,1000.0,1
46223,1,145,370.0,31,370.0,0
46224,1,130,160.0,27,160.0,2
46225,1,24,148.0,42,148.0,0
46226,1,110,50.0,24,50.0,2
46227,1,24,99.0,31,99.0,2
46228,1,109,1.0,38,1.0,0
46229,1,298,257.0,25,257.0,2
46230,1,108,100.0,23,100.0,2
46231,1,238,58.0,41,58.0,0
46232,1,108,42.0,23,42.0,2
46233,1,130,190.0,22,190.0,2
46234,1,105,296.0,39,296.0,0
46235,1,298,200.0,31,200.0,0
46236,1,132,300.0,36,300.0,0
46237,1,124,146.0,40,146.0,0
46238,1,125,236.0,41,236.0,0
46239,1,135,100.0,39,100.0,0
46240,1,177,50.0,27,50.0,2
46241,1,139,21.0,37,21.0,0
46242,1,298,100.0,28,100.0,2
46243,1,237,995.0,28,995.0,1
46244,1,298,600.0,33,600.0,1
46245,1,105,30.0,19,30.0,2
46246,1,132,110.0,26,110.0,2
46247,1,138,480.0,27,480.0,1
46248,1,206,30.0,29,30.0,2
46249,1,137,99.0,26,99.0,2
46250,1,129,50.0,26,50.0,2
46251,1,139,200.0,38,200.0,0
46252,1,328,200.0,34,200.0,0
46253,1,24,1.0,22,1.0,2
46254,1,24,200.0,23,200.0,2
46255,1,299,331.0,26,331.0,2
46256,1,206,896.0,34,896.0,1
46257,1,53,490.0,26,490.0,1
46258,1,114,317.0,26,317.0,2
46259,1,138,198.0,24,198.0,2
46260,1,85,331.0,26,331.0,2
46261,1,132,862.0,31,862.0,1
46262,1,109,30.0,25,30.0,2
46263,1,132,200.0,27,200.0,2
46264,1,137,250.0,23,250.0,2
46265,1,327,50.0,23,50.0,2
46266,1,298,710.0,28,710.0,1
46267,1,267,998.0,20,998.0,1
46268,1,328,203.0,21,203.0,2
46269,1,299,249.0,30,249.0,0
46270,1,207,680.0,23,680.0,1
46271,1,238,100.0,24,100.0,2
46272,1,126,1000.0,34,1000.0,1
46273,1,268,50.0,25,50.0,2
46274,1,129,675.0,23,675.0,1
46275,1,327,32.0,24,32.0,2
46276,1,207,161.44,37,161.44,0
46277,1,358,198.0,33,198.0,0
46278,1,131,216.0,28,216.0,2
46279,1,140,230.0,27,230.0,2
46280,1,327,100.0,39,100.0,0
46281,1,132,217.59,23,217.59,2
46282,1,132,589.0,32,589.0,1
46283,1,114,565.0,24,565.0,1
46284,1,268,150.0,27,150.0,2
46285,1,140,910.0,30,910.0,1
46286,1,85,41.0,23,41.0,2
46287,1,237,50.0,33,50.0,0
46288,1,109,1000.0,22,1000.0,1
46289,1,127,370.0,30,370.0,0
46290,1,359,200.0,32,200.0,0
46291,1,108,50.0,26,50.0,2
46292,1,359,814.0,40,814.0,1
46293,1,207,222.0,25,222.0,2
46294,1,126,100.0,34,100.0,0
46295,1,23,30.0,23,30.0,2
46296,1,132,728.9,27,728.9,1
46297,1,206,599.0,29,599.0,1
46298,1,131,49.0,29,49.0,2
46299,1,267,449.0,27,449.0,1
46300,1,176,715.0,37,715.0,1
46301,1,105,618.47,29,618.47,1
46302,1,100,1000.0,32,1000.0,1
46303,1,130,264.0,29,264.0,2
46304,1,125,835.0,40,835.0,1
46305,1,146,520.0,35,520.0,0
46306,1,358,930.0,21,930.0,1
46307,1,110,80.0,19,80.0,2
46308,1,100,461.0,26,461.0,1
46309,1,136,111.0,37,111.0,0
46310,1,135,100.0,30,100.0,2
46311,1,108,27.0,27,27.0,2
46312,1,146,235.0,24,235.0,2
46313,1,359,50.0,25,50.0,2
46314,1,328,50.0,25,50.0,2
46315,1,145,226.0,30,226.0,0
46316,1,24,48.0,25,48.0,2
46317,1,238,200.0,34,200.0,0
46318,1,85,641.0,28,641.0,1
46319,1,146,38.0,25,38.0,2
46320,1,114,629.0,22,629.0,1
46321,1,141,468.0,37,468.0,0
46322,1,108,156.0,24,156.0,2
46323,1,97,60.0,29,60.0,2
46324,1,132,173.0,28,173.0,2
46325,1,132,1000.0,27,1000.0,1
46326,1,327,600.0,24,600.0,1
46327,1,138,100.0,30,100.0,2
46328,1,176,197.0,41,197.0,0
46329,1,176,150.0,21,150.0,2
46330,1,129,200.0,40,200.0,0
46331,1,132,511.48,19,511.48,1
46332,1,85,50.0,25,50.0,2
46333,1,237,331.0,26,331.0,2
46334,1,101,9.0,28,9.0,2
46335,1,105,498.0,29,498.0,1
46336,1,139,515.0,30,515.0,1
46337,1,206,265.0,30,265.0,0
46338,1,298,10.0,24,10.0,2
46339,1,84,851.0,29,851.0,1
46340,1,129,318.5,30,318.5,0
46341,1,123,135.0,27,135.0,2
46342,1,85,204.0,26,204.0,2
46343,1,114,36.0,24,36.0,2
46344,1,328,50.0,25,50.0,2
46345,1,138,45.0,34,45.0,0
46346,1,110,562.0,35,562.0,1
46347,1,207,700.0,26,700.0,1
46348,1,125,100.0,27,100.0,2
46349,1,53,800.0,31,800.0,1
46350,1,115,100.0,40,100.0,0
46351,1,98,1000.0,29,1000.0,1
46352,1,136,48.0,27,48.0,2
46353,1,110,253.6,24,253.6,2
46354,1,207,60.0,31,60.0,2
46355,1,268,200.0,30,200.0,0
46356,1,123,162.0,34,162.0,0
46357,1,139,150.0,21,150.0,2
46358,1,101,300.0,23,300.0,2
46359,1,207,273.0,32,273.0,0
46360,1,138,800.0,25,800.0,1
46361,1,131,50.0,26,50.0,2
46362,1,109,584.0,24,584.0,1
46363,1,237,50.0,29,50.0,2
46364,1,327,20.0,29,20.0,2
46365,1,84,296.0,25,296.0,2
46366,1,328,190.0,37,190.0,0
46367,1,127,45.0,29,45.0,2
46368,1,176,60.0,24,60.0,2
46369,1,298,90.0,24,90.0,2
46370,1,238,300.0,33,300.0,0
46371,1,127,199.0,30,199.0,2
46372,1,127,236.76,28,236.76,2
46373,1,206,170.0,22,170.0,2
46374,1,358,565.0,35,565.0,1
46375,1,72,945.0,25,945.0,1
46376,1,24,40.0,23,40.0,2
46377,1,327,150.0,34,150.0,0
46378,1,85,462.0,34,462.0,0
46379,1,135,130.0,22,130.0,2
46380,1,136,259.0,26,259.0,2
46381,1,72,50.0,29,50.0,2
46382,1,53,575.0,24,575.0,1
46383,1,129,15.0,30,15.0,2
46384,1,237,511.0,28,511.0,1
46385,1,124,975.0,32,975.0,1
46386,1,131,20.0,31,20.0,2
46387,1,267,808.0,28,808.0,1
46388,1,140,659.52,24,659.52,1
46389,1,327,100.0,27,100.0,2
46390,1,299,155.0,21,155.0,2
46391,1,141,1000.0,32,1000.0,1
46392,1,139,500.0,22,500.0,1
46393,1,126,100.0,23,100.0,2
46394,1,358,100.0,25,100.0,2
46395,1,176,227.0,25,227.0,2
46396,1,130,280.0,34,280.0,0
46397,1,134,198.0,29,198.0,2
46398,1,129,252.72,34,252.72,0
46399,1,139,122.0,26,122.0,2
46400,1,136,110.0,24,110.0,2
46401,1,109,250.0,33,250.0,0
46402,1,136,351.0,33,351.0,0
46403,1,123,200.0,27,200.0,2
46404,1,237,148.25,28,148.25,2
46405,1,108,40.43,28,40.43,2
46406,1,115,446.0,24,446.0,2
